Name,Following,Followers,Likes,Views,V_Date,V_Likes,V_Comments
lorengray  ,247,54.4M,2.9B,15.2M,2018-5-23,1.7M,4051
lorengray  ,247,54.4M,2.9B,5.8M,2018-5-23,778.6K,2107
lorengray  ,247,54.4M,2.9B,5.8M,2018-5-23,865.8K,2476
lorengray  ,247,54.4M,2.9B,7.9M,2018-5-13,1.1M,4852
lorengray  ,247,54.4M,2.9B,6.1M,2018-5-12,933.4K,8901
lorengray  ,247,54.4M,2.9B,24.1M,2018-5-12,3.1M,11.5K
lorengray  ,247,54.4M,2.9B,10.9M,2018-5-11,1.5M,9854
lorengray  ,247,54.4M,2.9B,5.3M,2018-5-11,751.8K,3838
lorengray  ,247,54.4M,2.9B,4.7M,2018-5-9,747.8K,10.1K
lorengray  ,247,54.4M,2.9B,4.4M,2018-5-9,660.3K,1979
lorengray  ,247,54.4M,2.9B,4.4M,2018-5-9,655.7K,1812
lorengray  ,247,54.4M,2.9B,4.2M,2018-5-9,654.2K,1588
lorengray  ,247,54.4M,2.9B,4.5M,2018-5-9,750.1K,2687
lorengray  ,247,54.4M,2.9B,5.7M,2018-5-7,949.1K,11.3K
lorengray  ,247,54.4M,2.9B,5M,2018-5-1,735.9K,29.6K
lorengray  ,247,54.4M,2.9B,4.5M,2018-5-1,673.9K,3699
lorengray  ,247,54.4M,2.9B,8.4M,2018-5-1,1.4M,9948
lorengray  ,247,54.4M,2.9B,5.1M,2018-5-1,849.7K,2985
lorengray  ,247,54.4M,2.9B,5.9M,2018-5-1,1M,3907
lorengray  ,247,54.4M,2.9B,4.9M,2018-5-1,917.7K,2368
lorengray  ,247,54.4M,2.9B,6.7M,2018-4-28,1.1M,22.4K
lorengray  ,247,54.4M,2.9B,8M,2018-4-26,1.4M,14.3K
lorengray  ,247,54.4M,2.9B,4.3M,2018-4-26,672.5K,2505
lorengray  ,247,54.4M,2.9B,5.5M,2018-4-23,885.7K,23.8K
lorengray  ,247,54.4M,2.9B,4.7M,2018-4-23,695.1K,3262
lorengray  ,247,54.4M,2.9B,5.5M,2018-4-23,921.7K,2625
lorengray  ,247,54.4M,2.9B,5.1M,2018-4-23,778.7K,2864
lorengray  ,247,54.4M,2.9B,4.8M,2018-4-23,796.9K,1738
lorengray  ,247,54.4M,2.9B,5.8M,2018-4-22,990.2K,8858
lorengray  ,247,54.4M,2.9B,4.8M,2018-4-22,860.9K,2041
lorengray  ,247,54.4M,2.9B,4.2M,2018-4-22,781.3K,1435
lorengray  ,247,54.4M,2.9B,5.1M,2018-4-21,835.4K,11.2K
lorengray  ,247,54.4M,2.9B,5.4M,2018-4-21,791.2K,2300
lorengray  ,247,54.4M,2.9B,5M,2018-4-21,779.4K,1681
lorengray  ,247,54.4M,2.9B,3.8M,2018-4-20,587.3K,7478
lorengray  ,247,54.4M,2.9B,4.8M,2018-4-20,868.8K,2251
lorengray  ,247,54.4M,2.9B,4.5M,2018-4-18,695.5K,27.4K
lorengray  ,247,54.4M,2.9B,3.9M,2018-4-17,583.3K,26.8K
lorengray  ,247,54.4M,2.9B,3.9M,2018-4-17,585.7K,3520
lorengray  ,247,54.4M,2.9B,6.8M,2018-4-16,1.1M,21.1K
lorengray  ,247,54.4M,2.9B,3.6M,2018-4-16,553K,3205
lorengray  ,247,54.4M,2.9B,3.9M,2018-4-16,646.5K,2141
lorengray  ,247,54.4M,2.9B,3.4M,2018-4-16,547.2K,1945
lorengray  ,247,54.4M,2.9B,3.4M,2018-4-15,488.7K,15.3K
lorengray  ,247,54.4M,2.9B,13.6M,2018-4-15,2M,12.2K
lorengray  ,247,54.4M,2.9B,3.7M,2018-4-15,592K,3248
lorengray  ,247,54.4M,2.9B,3.8M,2018-4-15,685.9K,3780
lorengray  ,247,54.4M,2.9B,4.2M,2018-4-14,701.4K,22.3K
lorengray  ,247,54.4M,2.9B,4M,2018-4-14,711.1K,3029
lorengray  ,247,54.4M,2.9B,4M,2018-4-13,614.7K,21.9K
lorengray  ,247,54.4M,2.9B,8.2M,2018-4-12,1.4M,59.9K
lorengray  ,247,54.4M,2.9B,5.5M,2018-4-12,396.4K,3700
lorengray  ,247,54.4M,2.9B,6.1M,2018-4-12,1.1M,4628
lorengray  ,247,54.4M,2.9B,7.4M,2018-4-12,1.1M,3737
lorengray  ,247,54.4M,2.9B,3.8M,2018-4-12,695.6K,1776
lorengray  ,247,54.4M,2.9B,4.4M,2018-4-10,775.4K,23.6K
lorengray  ,247,54.4M,2.9B,3.7M,2018-4-10,624.6K,2912
lorengray  ,247,54.4M,2.9B,4.3M,2018-4-10,794.2K,2454
lorengray  ,247,54.4M,2.9B,5.4M,2018-4-9,985.2K,14.6K
lorengray  ,247,54.4M,2.9B,8.2M,2018-4-7,1.2M,66.6K
lorengray  ,247,54.4M,2.9B,5M,2018-4-7,840K,6952
lorengray  ,247,54.4M,2.9B,6.1M,2018-4-7,1.1M,5620
lorengray  ,247,54.4M,2.9B,4.1M,2018-4-6,708.2K,34.9K
lorengray  ,247,54.4M,2.9B,8.8M,2018-4-6,1.4M,6982
lorengray  ,247,54.4M,2.9B,14.4M,2018-4-5,2.2M,33K
lorengray  ,247,54.4M,2.9B,4M,2018-4-5,712.3K,3805
lorengray  ,247,54.4M,2.9B,3.7M,2018-4-5,679.6K,2946
lorengray  ,247,54.4M,2.9B,4.5M,2018-4-4,823.6K,31.7K
lorengray  ,247,54.4M,2.9B,5.6M,2018-4-4,966.6K,4664
lorengray  ,247,54.4M,2.9B,3.7M,2018-4-4,640K,2397
lorengray  ,247,54.4M,2.9B,5.1M,2018-4-2,852.8K,54.1K
lorengray  ,247,54.4M,2.9B,4.6M,2018-4-2,794.3K,7466
lorengray  ,247,54.4M,2.9B,3.8M,2018-4-2,718.3K,3339
lorengray  ,247,54.4M,2.9B,3.4M,2018-4-2,592.3K,2519
lorengray  ,247,54.4M,2.9B,4.6M,2018-4-1,830.4K,41.2K
lorengray  ,247,54.4M,2.9B,7M,2018-4-1,1.2M,5232
lorengray  ,247,54.4M,2.9B,3.4M,2018-4-1,630.1K,3749
lorengray  ,247,54.4M,2.9B,7.4M,2018-4-1,590K,4039
lorengray  ,247,54.4M,2.9B,5.6M,2018-3-31,1.1M,30.9K
lorengray  ,247,54.4M,2.9B,3.4M,2018-3-31,642.4K,3707
lorengray  ,247,54.4M,2.9B,3.2M,2018-3-31,570.1K,2485
lorengray  ,247,54.4M,2.9B,3.2M,2018-3-31,652.9K,2030
lorengray  ,247,54.4M,2.9B,3.1M,2018-3-31,600.2K,2252
lorengray  ,247,54.4M,2.9B,3.4M,2018-3-31,712.3K,9113
lorengray  ,247,54.4M,2.9B,5.2M,2018-3-30,1.1M,33.2K
lorengray  ,247,54.4M,2.9B,3.5M,2018-3-30,691.7K,3880
lorengray  ,247,54.4M,2.9B,4.2M,2018-3-29,937.8K,29.4K
lorengray  ,247,54.4M,2.9B,3.4M,2018-3-29,694K,3539
lorengray  ,247,54.4M,2.9B,5.1M,2018-3-28,1.2M,19.3K
lorengray  ,247,54.4M,2.9B,3.3M,2018-3-28,771K,2676
lorengray  ,247,54.4M,2.9B,5M,2018-3-28,1.1M,2476
lorengray  ,247,54.4M,2.9B,2.5M,2018-3-28,561K,1132
lorengray  ,247,54.4M,2.9B,4.4M,2018-3-28,1.1M,1934
lorengray  ,247,54.4M,2.9B,2.4M,2018-3-28,567.6K,851
lorengray  ,247,54.4M,2.9B,2.5M,2018-3-28,611.9K,963
lorengray  ,247,54.4M,2.9B,4.4M,2018-3-27,1M,14.3K
lorengray  ,247,54.4M,2.9B,5.1M,2018-3-27,1.1M,2978
lorengray  ,247,54.4M,2.9B,4.5M,2018-3-26,266.8K,15.5K
lorengray  ,247,54.4M,2.9B,4.8M,2018-3-26,279.4K,2874
lorengray  ,247,54.4M,2.9B,3.4M,2018-3-26,700.4K,1951
lorengray  ,247,54.4M,2.9B,6.8M,2018-3-23,1.2M,82.8K
lorengray  ,247,54.4M,2.9B,4.4M,2018-3-23,848.5K,6277
lorengray  ,247,54.4M,2.9B,1.8M,2018-3-23,1.6M,9976
lorengray  ,247,54.4M,2.9B,5.8M,2018-3-23,1.2M,3175
lorengray  ,247,54.4M,2.9B,4.4M,2018-3-23,920K,2032
lorengray  ,247,54.4M,2.9B,4M,2018-3-22,787.6K,20.2K
lorengray  ,247,54.4M,2.9B,3.3M,2018-3-22,614.9K,2102
lorengray  ,247,54.4M,2.9B,3.2M,2018-3-22,634K,1385
lorengray  ,247,54.4M,2.9B,5.7M,2018-3-22,1.1M,1775
lorengray  ,247,54.4M,2.9B,4.4M,2018-3-22,953.1K,2408
lorengray  ,247,54.4M,2.9B,12.3M,2018-3-21,1.9M,9904
lorengray  ,247,54.4M,2.9B,1.7M,2018-3-21,1.6M,7538
lorengray  ,247,54.4M,2.9B,3.4M,2018-3-21,691.4K,1605
lorengray  ,247,54.4M,2.9B,4.7M,2018-3-21,966.7K,3970
lorengray  ,247,54.4M,2.9B,3.5M,2018-3-20,680.8K,26.9K
lorengray  ,247,54.4M,2.9B,3.6M,2018-3-20,716K,3044
lorengray  ,247,54.4M,2.9B,4.5M,2018-3-19,745K,18.5K
lorengray  ,247,54.4M,2.9B,4.3M,2018-3-18,210.2K,22.8K
lorengray  ,247,54.4M,2.9B,3.3M,2018-3-18,551.6K,2607
lorengray  ,247,54.4M,2.9B,3.5M,2018-3-18,605.8K,1585
lorengray  ,247,54.4M,2.9B,2.9M,2018-3-18,475.5K,1362
lorengray  ,247,54.4M,2.9B,3.7M,2018-3-18,613.5K,1292
lorengray  ,247,54.4M,2.9B,6.3M,2018-3-17,1.1M,9818
lorengray  ,247,54.4M,2.9B,6.9M,2018-3-17,1.1M,2688
lorengray  ,247,54.4M,2.9B,4.2M,2018-3-17,686.9K,2408
lorengray  ,247,54.4M,2.9B,3.4M,2018-3-17,589.9K,2230
lorengray  ,247,54.4M,2.9B,1.6M,2018-3-16,1.4M,16.8K
lorengray  ,247,54.4M,2.9B,4M,2018-3-16,669.7K,1697
lorengray  ,247,54.4M,2.9B,3.5M,2018-3-16,613.1K,1465
lorengray  ,247,54.4M,2.9B,4.7M,2018-3-16,719K,2255
lorengray  ,247,54.4M,2.9B,3.5M,2018-3-16,625K,1214
lorengray  ,247,54.4M,2.9B,8.6M,2018-3-14,1.2M,49.7K
lorengray  ,247,54.4M,2.9B,5.7M,2018-3-14,907.9K,20.5K
lorengray  ,247,54.4M,2.9B,6.9M,2018-3-14,1.1M,4208
lorengray  ,247,54.4M,2.9B,4.2M,2018-3-14,667.3K,2253
lorengray  ,247,54.4M,2.9B,4.3M,2018-3-14,740.8K,2206
lorengray  ,247,54.4M,2.9B,4.7M,2018-3-13,802.1K,36.4K
lorengray  ,247,54.4M,2.9B,5.7M,2018-3-13,957K,4412
lorengray  ,247,54.4M,2.9B,7.5M,2018-3-13,1.1M,3284
lorengray  ,247,54.4M,2.9B,3.8M,2018-3-13,647.4K,1680
lorengray  ,247,54.4M,2.9B,5.6M,2018-3-13,884.2K,3909
lorengray  ,247,54.4M,2.9B,4.6M,2018-3-12,757.9K,68.8K
lorengray  ,247,54.4M,2.9B,4.6M,2018-3-12,761K,8482
lorengray  ,247,54.4M,2.9B,2.1M,2018-3-12,280.4K,4075
lorengray  ,247,54.4M,2.9B,23.7M,2018-3-10,2.8M,141.1K
lorengray  ,247,54.4M,2.9B,4.6M,2018-3-10,884.4K,13.7K
lorengray  ,247,54.4M,2.9B,5.7M,2018-3-10,1.1M,9455
lorengray  ,247,54.4M,2.9B,5.1M,2018-3-10,911.1K,66K
lorengray  ,247,54.4M,2.9B,5.2M,2018-3-10,1M,90.9K
lorengray  ,247,54.4M,2.9B,2.2M,2018-3-9,1.9M,14.9K
lorengray  ,247,54.4M,2.9B,3.5M,2018-3-9,645.3K,6820
lorengray  ,247,54.4M,2.9B,4.2M,2018-3-8,769.8K,84.7K
lorengray  ,247,54.4M,2.9B,4M,2018-3-8,746.7K,9034
lorengray  ,247,54.4M,2.9B,3.5M,2018-3-8,646.4K,5116
lorengray  ,247,54.4M,2.9B,3.6M,2018-3-8,704.7K,4016
lorengray  ,247,54.4M,2.9B,3.1M,2018-3-8,583.3K,3165
lorengray  ,247,54.4M,2.9B,5.3M,2018-3-7,1.1M,92.3K
lorengray  ,247,54.4M,2.9B,5M,2018-3-7,1M,7376
lorengray  ,247,54.4M,2.9B,3.9M,2018-3-7,815.4K,4797
lorengray  ,247,54.4M,2.9B,1.5M,2018-3-5,1.5M,104.3K
lorengray  ,247,54.4M,2.9B,4.9M,2018-3-5,958.8K,30.9K
lorengray  ,247,54.4M,2.9B,5.5M,2018-3-5,1.1M,9011
lorengray  ,247,54.4M,2.9B,5.3M,2018-3-4,931.1K,74.8K
lorengray  ,247,54.4M,2.9B,5.3M,2018-3-4,927.4K,11.9K
lorengray  ,247,54.4M,2.9B,4.8M,2018-3-3,890.5K,8669
lorengray  ,247,54.4M,2.9B,4.9M,2018-3-3,879.4K,105.3K
lorengray  ,247,54.4M,2.9B,9.4M,2018-3-3,1.4M,12.8K
lorengray  ,247,54.4M,2.9B,3.5M,2018-3-3,628K,4409
lorengray  ,247,54.4M,2.9B,5.5M,2018-3-2,1.1M,94.9K
lorengray  ,247,54.4M,2.9B,4.7M,2018-3-2,899.7K,50.7K
lorengray  ,247,54.4M,2.9B,7.4M,2018-3-2,1.6M,7644
lorengray  ,247,54.4M,2.9B,5.6M,2018-3-1,1.1M,61.4K
lorengray  ,247,54.4M,2.9B,4.4M,2018-3-1,868.2K,6422
lorengray  ,247,54.4M,2.9B,5.1M,2018-3-1,1.1M,4487
lorengray  ,247,54.4M,2.9B,3.9M,2018-3-1,2.8M,9572
lorengray  ,247,54.4M,2.9B,3.9M,2018-3-1,818K,3488
lorengray  ,247,54.4M,2.9B,5.3M,2018-2-27,1.2M,63.6K
lorengray  ,247,54.4M,2.9B,4.3M,2018-2-27,957.1K,6171
lorengray  ,247,54.4M,2.9B,6.7M,2018-2-27,1.3M,5790
lorengray  ,247,54.4M,2.9B,4.4M,2018-2-26,933.6K,41.1K
lorengray  ,247,54.4M,2.9B,4.1M,2018-2-26,889.4K,5340
lorengray  ,247,54.4M,2.9B,4.8M,2018-2-26,1.1M,4335
lorengray  ,247,54.4M,2.9B,4.1M,2018-2-26,961.3K,3178
lorengray  ,247,54.4M,2.9B,1.6M,2018-2-24,1.5M,153.3K
lorengray  ,247,54.4M,2.9B,1.9M,2018-2-24,1.4M,14K
lorengray  ,247,54.4M,2.9B,2.1M,2018-2-24,1.9M,8516
lorengray  ,247,54.4M,2.9B,3.1M,2018-2-24,2.7M,11.8K
lorengray  ,247,54.4M,2.9B,2.1M,2018-2-23,1.7M,92.4K
lorengray  ,247,54.4M,2.9B,7.5M,2018-2-23,4.7M,25.9K
lorengray  ,247,54.4M,2.9B,6M,2018-2-23,1.3M,5764
lorengray  ,247,54.4M,2.9B,4.6M,2018-2-23,963.5K,3325
lorengray  ,247,54.4M,2.9B,9.4M,2018-2-23,2M,4222
lorengray  ,247,54.4M,2.9B,3.7M,2018-2-23,800K,1954
lorengray  ,247,54.4M,2.9B,3.8M,2018-2-23,871K,2362
lorengray  ,247,54.4M,2.9B,5.7M,2018-2-23,1.3M,2390
lorengray  ,247,54.4M,2.9B,3.2M,2018-2-23,690.5K,1575
lorengray  ,247,54.4M,2.9B,18.2M,2018-2-20,2.9M,100.7K
lorengray  ,247,54.4M,2.9B,5.4M,2018-2-20,1.1M,83.3K
lorengray  ,247,54.4M,2.9B,4.1M,2018-2-20,893.1K,8164
lorengray  ,247,54.4M,2.9B,4.7M,2018-2-20,1.1M,5856
lorengray  ,247,54.4M,2.9B,1.9M,2018-2-20,1.4M,63.3K
lorengray  ,247,54.4M,2.9B,6.1M,2018-2-20,1.3M,6206
lorengray  ,247,54.4M,2.9B,1.9M,2018-2-20,1.7M,8889
lorengray  ,247,54.4M,2.9B,6.2M,2018-2-20,5.9M,28.1K
lorengray  ,247,54.4M,2.9B,5.3M,2018-2-20,1.2M,3367
lorengray  ,247,54.4M,2.9B,4M,2018-2-20,928.7K,1947
lorengray  ,247,54.4M,2.9B,4.8M,2018-2-20,1.1M,2126
lorengray  ,247,54.4M,2.9B,1.6M,2018-2-19,1.5M,12K
lorengray  ,247,54.4M,2.9B,1.6M,2018-2-19,1.5M,3057
lorengray  ,247,54.4M,2.9B,5M,2018-2-19,1.1M,10.6K
lorengray  ,247,54.4M,2.9B,3.6M,2018-2-19,766.7K,3230
lorengray  ,247,54.4M,2.9B,5.3M,2018-2-19,1.3M,3986
lorengray  ,247,54.4M,2.9B,8.8M,2018-2-19,393.5K,26.7K
lorengray  ,247,54.4M,2.9B,4.2M,2018-2-19,1M,3196
lorengray  ,247,54.4M,2.9B,6.1M,2018-2-18,1.3M,42.2K
lorengray  ,247,54.4M,2.9B,6.3M,2018-2-18,1.3M,5934
lorengray  ,247,54.4M,2.9B,4.1M,2018-2-18,1M,4689
lorengray  ,247,54.4M,2.9B,5.5M,2018-2-17,1.3M,141.5K
lorengray  ,247,54.4M,2.9B,3.9M,2018-2-17,3.8M,64.4K
lorengray  ,247,54.4M,2.9B,6.9M,2018-2-17,1.6M,4702
lorengray  ,247,54.4M,2.9B,4.8M,2018-2-17,1.1M,5699
lorengray  ,247,54.4M,2.9B,1.7M,2018-2-17,1.7M,30.7K
lorengray  ,247,54.4M,2.9B,5.2M,2018-2-17,1.3M,4361
lorengray  ,247,54.4M,2.9B,9.9M,2018-2-17,2.2M,24.9K
lorengray  ,247,54.4M,2.9B,9.6M,2018-2-16,2.1M,6846
lorengray  ,247,54.4M,2.9B,4.6M,2018-2-16,1M,2533
lorengray  ,247,54.4M,2.9B,4.4M,2018-2-16,978.1K,6094
lorengray  ,247,54.4M,2.9B,4.5M,2018-2-15,971.2K,27.2K
lorengray  ,247,54.4M,2.9B,1.8M,2018-2-15,1.7M,3692
lorengray  ,247,54.4M,2.9B,1.9M,2018-2-15,1.8M,5025
lorengray  ,247,54.4M,2.9B,1.5M,2018-2-15,1.4M,2151
lorengray  ,247,54.4M,2.9B,3.1M,2018-2-15,1.3M,2626
lorengray  ,247,54.4M,2.9B,6.4M,2018-2-15,1.6M,11.9K
lorengray  ,247,54.4M,2.9B,4.4M,2018-2-15,975.7K,1595
lorengray  ,247,54.4M,2.9B,1.6M,2018-2-15,1.5M,19.7K
lorengray  ,247,54.4M,2.9B,5.6M,2018-2-14,1.2M,3017
lorengray  ,247,54.4M,2.9B,5.4M,2018-2-14,1.3M,1994
lorengray  ,247,54.4M,2.9B,2.1M,2018-2-14,2.1M,49.3K
lorengray  ,247,54.4M,2.9B,12.1M,2018-2-14,2.3M,9668
lorengray  ,247,54.4M,2.9B,3M,2018-2-14,2.9M,4393
lorengray  ,247,54.4M,2.9B,4.3M,2018-2-14,4.3M,37K
lorengray  ,247,54.4M,2.9B,4.8M,2018-2-14,1.1M,1961
lorengray  ,247,54.4M,2.9B,5.1M,2018-2-14,1.2M,1259
lorengray  ,247,54.4M,2.9B,4.7M,2018-2-13,1.1M,2552
lorengray  ,247,54.4M,2.9B,2.1M,2018-2-13,2M,4284
lorengray  ,247,54.4M,2.9B,9.3M,2018-1-17,1.6M,16.2K
lorengray  ,247,54.4M,2.9B,5.3M,2018-1-17,1.1M,3197
lorengray  ,247,54.4M,2.9B,4.3M,2018-1-13,793.7K,40.8K
lorengray  ,247,54.4M,2.9B,4.6M,2018-1-13,908.6K,5833
lorengray  ,247,54.4M,2.9B,3.7M,2018-1-13,883.2K,5576
lorengray  ,247,54.4M,2.9B,4.9M,2018-1-13,1.1M,2900
lorengray  ,247,54.4M,2.9B,3.3M,2018-1-13,637.6K,1547
lorengray  ,247,54.4M,2.9B,3.4M,2018-1-13,731.6K,2678
lorengray  ,247,54.4M,2.9B,4.5M,2018-1-9,965.2K,10.2K
lorengray  ,247,54.4M,2.9B,5.4M,2018-1-9,1.2M,4717
lorengray  ,247,54.4M,2.9B,5.7M,2018-1-7,1M,8379
lorengray  ,247,54.4M,2.9B,3.9M,2018-1-7,758.9K,2323
lorengray  ,247,54.4M,2.9B,3.4M,2018-1-7,694.5K,1421
lorengray  ,247,54.4M,2.9B,5.3M,2018-1-6,1M,8144
lorengray  ,247,54.4M,2.9B,6.5M,2018-1-1,1.3M,17.9K
lorengray  ,247,54.4M,2.9B,7.3M,2017-12-26,1.3M,41.8K
lorengray  ,247,54.4M,2.9B,5.7M,2017-12-26,1.1M,4675
lorengray  ,247,54.4M,2.9B,5.4M,2017-12-26,1.1M,5845
lorengray  ,247,54.4M,2.9B,10M,2017-12-23,1.6M,16.5K
lorengray  ,247,54.4M,2.9B,6.6M,2017-12-18,1.2M,26.4K
lorengray  ,247,54.4M,2.9B,7.9M,2017-12-18,1.4M,5907
lorengray  ,247,54.4M,2.9B,6.7M,2017-12-17,1.3M,11.3K
lorengray  ,247,54.4M,2.9B,6.4M,2017-12-17,1.2M,3256
lorengray  ,247,54.4M,2.9B,5.5M,2017-12-17,1M,3250
lorengray  ,247,54.4M,2.9B,4.6M,2017-12-17,927.1K,1985
lorengray  ,247,54.4M,2.9B,4.1M,2017-12-17,804.8K,1514
lorengray  ,247,54.4M,2.9B,5.2M,2017-12-16,1.1M,14.8K
lorengray  ,247,54.4M,2.9B,5.9M,2017-12-16,1.3M,4294
lorengray  ,247,54.4M,2.9B,5.7M,2017-12-16,1.3M,3276
lorengray  ,247,54.4M,2.9B,5.1M,2017-12-16,1.2M,1775
lorengray  ,247,54.4M,2.9B,8.4M,2017-12-16,1.8M,6164
lorengray  ,247,54.4M,2.9B,5M,2017-12-11,1.4M,18.5K
lorengray  ,247,54.4M,2.9B,5.3M,2017-12-11,1.4M,3541
lorengray  ,247,54.4M,2.9B,3.6M,2017-12-11,807.2K,1585
lorengray  ,247,54.4M,2.9B,2.9M,2017-12-11,175.3K,1484
lorengray  ,247,54.4M,2.9B,5.9M,2017-12-9,1.2M,11.7K
lorengray  ,247,54.4M,2.9B,5.3M,2017-12-9,1.1M,2507
lorengray  ,247,54.4M,2.9B,7.2M,2017-12-9,1.4M,3299
lorengray  ,247,54.4M,2.9B,3.8M,2017-12-9,774.9K,1782
lorengray  ,247,54.4M,2.9B,4.8M,2017-12-9,942.9K,1847
lorengray  ,247,54.4M,2.9B,5.5M,2017-12-7,919.9K,15.5K
lorengray  ,247,54.4M,2.9B,4.2M,2017-12-7,843.8K,2210
lorengray  ,247,54.4M,2.9B,5.1M,2017-12-7,1.1M,1857
lorengray  ,247,54.4M,2.9B,9.3M,2017-12-6,1.8M,6305
lorengray  ,247,54.4M,2.9B,3.6M,2017-12-6,664.1K,1112
lorengray  ,247,54.4M,2.9B,4.2M,2017-12-6,929K,1764
lorengray  ,247,54.4M,2.9B,4M,2017-12-5,877.8K,3367
lorengray  ,247,54.4M,2.9B,4M,2017-12-4,822.3K,4933
lorengray  ,247,54.4M,2.9B,4.6M,2017-12-4,219.2K,1970
lorengray  ,247,54.4M,2.9B,6M,2017-12-3,1.2M,2479
lorengray  ,247,54.4M,2.9B,6.3M,2017-12-2,1.3M,6108
lorengray  ,247,54.4M,2.9B,4.3M,2017-12-2,910.5K,1636
lorengray  ,247,54.4M,2.9B,4.9M,2017-12-2,1M,4828
lorengray  ,247,54.4M,2.9B,7M,2017-11-29,1.5M,9305
lorengray  ,247,54.4M,2.9B,4.7M,2017-11-29,1.1M,1769
lorengray  ,247,54.4M,2.9B,3.4M,2017-11-29,774.8K,1530
lorengray  ,247,54.4M,2.9B,3.3M,2017-11-29,762.1K,1527
lorengray  ,247,54.4M,2.9B,3.3M,2017-11-29,768.7K,1102
lorengray  ,247,54.4M,2.9B,3.4M,2017-11-29,780.1K,2078
lorengray  ,247,54.4M,2.9B,5.2M,2017-11-28,1.1M,9507
lorengray  ,247,54.4M,2.9B,3.7M,2017-11-28,945.6K,1819
lorengray  ,247,54.4M,2.9B,4.8M,2017-11-26,1.1M,15.1K
lorengray  ,247,54.4M,2.9B,3.9M,2017-11-26,909.6K,2852
lorengray  ,247,54.4M,2.9B,4.2M,2017-11-26,976.2K,26.7K
lorengray  ,247,54.4M,2.9B,3.7M,2017-11-26,886.5K,1589
lorengray  ,247,54.4M,2.9B,4.8M,2017-11-26,1M,1940
lorengray  ,247,54.4M,2.9B,5.2M,2017-11-24,1.3M,20.6K
lorengray  ,247,54.4M,2.9B,4.4M,2017-11-24,151.7K,2655
lorengray  ,247,54.4M,2.9B,4M,2017-11-24,990.1K,1791
lorengray  ,247,54.4M,2.9B,2.5M,2017-11-24,957.3K,1346
lorengray  ,247,54.4M,2.9B,4.4M,2017-11-23,1M,11.9K
lorengray  ,247,54.4M,2.9B,4M,2017-11-23,1.1M,2603
lorengray  ,247,54.4M,2.9B,3.7M,2017-11-23,899.3K,1120
lorengray  ,247,54.4M,2.9B,3.5M,2017-11-23,924.2K,1095
lorengray  ,247,54.4M,2.9B,3.7M,2017-11-23,945.8K,978
lorengray  ,247,54.4M,2.9B,3.4M,2017-11-23,868.7K,1424
lorengray  ,247,54.4M,2.9B,3.4M,2017-11-23,894.5K,786
lorengray  ,247,54.4M,2.9B,4.1M,2017-11-23,1M,2003
lorengray  ,247,54.4M,2.9B,3.4M,2017-11-21,889.4K,9904
lorengray  ,247,54.4M,2.9B,5.4M,2017-11-21,1.1M,1949
lorengray  ,247,54.4M,2.9B,3.4M,2017-11-21,913.9K,1203
lorengray  ,247,54.4M,2.9B,4.9M,2017-11-21,1.2M,1847
lorengray  ,247,54.4M,2.9B,2.7M,2017-11-21,753K,1025
lorengray  ,247,54.4M,2.9B,2.6M,2017-11-21,654.7K,627
lorengray  ,247,54.4M,2.9B,3.7M,2017-11-21,995.9K,1973
lorengray  ,247,54.4M,2.9B,2.5M,2017-11-21,662.5K,585
lorengray  ,247,54.4M,2.9B,3.5M,2017-11-20,875K,4796
lorengray  ,247,54.4M,2.9B,3.7M,2017-11-20,950.3K,1495
lorengray  ,247,54.4M,2.9B,3.9M,2017-11-20,939.1K,1314
lorengray  ,247,54.4M,2.9B,4.2M,2017-11-20,1.1M,1913
lorengray  ,247,54.4M,2.9B,4.3M,2017-11-18,1.1M,14.8K
lorengray  ,247,54.4M,2.9B,5.7M,2017-11-18,1.3M,2936
lorengray  ,247,54.4M,2.9B,4.3M,2017-11-18,1.1M,2129
lorengray  ,247,54.4M,2.9B,3.6M,2017-11-18,927.8K,1287
lorengray  ,247,54.4M,2.9B,5M,2017-11-18,171.1K,1958
lorengray  ,247,54.4M,2.9B,3.9M,2017-11-16,984.2K,30.5K
lorengray  ,247,54.4M,2.9B,7M,2017-11-16,1.5M,3082
lorengray  ,247,54.4M,2.9B,4.1M,2017-11-16,994.7K,2881
lorengray  ,247,54.4M,2.9B,3.7M,2017-11-16,167.2K,1690
lorengray  ,247,54.4M,2.9B,5.3M,2017-11-15,208.9K,9599
lorengray  ,247,54.4M,2.9B,3M,2017-11-15,108.3K,1181
lorengray  ,247,54.4M,2.9B,2.7M,2017-11-15,713.2K,730
lorengray  ,247,54.4M,2.9B,2.9M,2017-11-15,745.7K,717
lorengray  ,247,54.4M,2.9B,3.6M,2017-11-14,936.5K,9061
lorengray  ,247,54.4M,2.9B,3.1M,2017-11-14,752.7K,1146
lorengray  ,247,54.4M,2.9B,3.3M,2017-11-14,701.5K,868
lorengray  ,247,54.4M,2.9B,2.9M,2017-11-14,793.4K,541
lorengray  ,247,54.4M,2.9B,2.6M,2017-11-14,599.2K,652
lorengray  ,247,54.4M,2.9B,2.8M,2017-11-14,115.3K,732
lorengray  ,247,54.4M,2.9B,2.8M,2017-11-14,807.3K,639
lorengray  ,247,54.4M,2.9B,2.5M,2017-11-14,696.5K,477
lorengray  ,247,54.4M,2.9B,3.6M,2017-11-13,985.3K,10.6K
